address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"600 BLOCK BELINDA ST PITTSBURGH, PA 15219",1,0,0,0,1,0,2017,10,3,Middle Hill,6,5,42003050100,3,2,2-5,40.4461468116831,-79.9763867390609
"600 BLOCK BERKSHIRE AVE PITTSBURGH, PA 15226",1,0,0,0,0,1,2017,4,2,Brookline,4,19,42003191800,5,6,4-26,40.394749197647,-80.023055458304
"600 BLOCK BRUSHTON AVE PITTSBURGH, PA 15208",4,0,1,0,1,2,2017,3,4,Homewood South,9,13,42003130400,2,5,3-17,40.4527571931509,-79.889172972718
"600 BLOCK CERES WAY PITTSBURGH, PA 15210",1,0,0,1,0,0,2018,9,0,Allentown,3,18,42003180300,5,3,4-5,40.4232275902012,-79.9974245324308
"600 BLOCK CHAUNCEY ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,4,4,Middle Hill,6,5,42003050100,3,2,2-5,40.4474441783156,-79.973342469717
"600 BLOCK CHAUTAUQUA ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,6,5,Perry South,6,25,42003261400,1,1,1-12,40.4646010788861,-80.0167465389726
"600 BLOCK CHAUTAUQUA ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,6,6,Perry South,6,25,42003261400,1,1,1-12,40.4646010788861,-80.0167465389726
"600 BLOCK CHISLETT ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,1,1,East Liberty,9,11,42003111300,2,5,3-8,40.4699972988802,-79.9299369063207
"600 BLOCK CLIMAX ST PITTSBURGH, PA 15210",4,0,4,0,0,0,2018,4,2,Allentown,3,18,42003180300,5,3,4-21,40.4199201442203,-79.997308790743
"600 BLOCK DANBURY ST PITTSBURGH, PA 15214",2,0,1,1,0,0,2019,9,3,,,,,,1,,,
"600 BLOCK EAST END AVE PITTSBURGH, PA 15221",1,0,0,1,0,0,2016,7,6,Regent Square,9,14,42003141000,3,4,2-16,40.4395676311212,-79.8966784432152
"600 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,11,2,East Allegheny,1,23,42003563200,1,1,1-6,40.4539777944947,-79.9989780720766
"600 BLOCK E CARSON ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,12,3,South Side Flats,3,17,42003170200,3,3,4-2,40.4285983131807,-79.9935591476494
"600 BLOCK ELMBANK ST PITTSBURGH, PA 15226",5,0,2,0,3,0,2016,8,4,Brookline,4,19,42003191700,5,6,4-26,40.3995923316675,-80.0160780394937
"600 BLOCK GENERAL ROBINSON STW PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,5,0,,,,,,1,,,
"600 BLOCK HAZELWOOD AVE PITTSBURGH, PA 15207",1,0,0,1,0,0,2017,7,1,Hazelwood,5,15,42003562300,3,4,2-12,40.4178943348963,-79.936561287643
"600 BLOCK HILLSBORO ST PITTSBURGH, PA 15204",1,0,0,1,0,0,2018,6,6,,,,,,6,,,
"600 BLOCK HILLSBORO ST PITTSBURGH, PA 15204",2,0,2,0,0,0,2015,2,5,,,,,,6,,,
"600 BLOCK HILLSBORO ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2018,3,6,,,,,,6,,,
"600 BLOCK JOHNSTON AVE PITTSBURGH, PA 15207",2,0,2,0,0,0,2017,10,3,Glen Hazel,5,15,42003562300,3,4,2-13,40.4048738672012,-79.9349559482199
"600 BLOCK JOHNSTON AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2015,10,6,Glen Hazel,5,15,42003562300,3,4,2-13,40.4048738672012,-79.9349559482199
"600 BLOCK KIRTLAND ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,4,0,Point Breeze,9,14,42003140600,3,4,3-14,40.4456421377292,-79.9077832292982
"600 BLOCK LEONORA ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,5,5,Larimer,9,12,42003120400,2,5,3-12,40.4673083882002,-79.9129006276542
"600 BLOCK MANTON WAY PITTSBURGH, PA 15210",1,0,0,0,0,1,2016,7,5,Allentown,3,18,42003180300,5,3,4-21,40.4212114331082,-79.9973568290085
"600 BLOCK MERCER ST PITTSBURGH, PA 15145",1,0,0,0,1,0,2017,10,3,,,,42003509400,,OSC,,40.4099657653133,-79.8168482690775
"600 BLOCK MT PLEASANT RD PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,9,6,Northview Heights,1,26,42003260900,1,1,1-13,40.4768008945595,-79.9994473921099
"600 BLOCK N BEATTY ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,2,5,East Liberty,9,11,42003111300,2,5,3-8,40.4674273699342,-79.9236118556059
"600 BLOCK N BRADDOCK AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,9,2,Homewood South,9,13,42003130400,2,5,3-17,40.4531968072223,-79.8910912648289
"600 BLOCK N BRADDOCK AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,9,5,Homewood South,9,13,42003130400,2,5,3-17,40.4531968072223,-79.8910912648289
"600 BLOCK NEGLEY RUN BLVD PITTSBURGH, PA",1,0,1,0,0,0,2018,11,6,,,,,,5,,,
"600 BLOCK NEGLEY RUN BLVD PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,4,1,East Liberty,9,11,42003111300,2,5,3-8,40.4687226787904,-79.9270083246785
"600 BLOCK N HOMEWOOD AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2016,11,4,Homewood South,9,13,42003130300,2,5,3-17,40.4546566786141,-79.8975016521236
"600 BLOCK NOBLESTOWN RD PITTSBURGH, PA 15220",1,0,1,0,0,0,2017,12,3,Elliott,2,20,42003562600,5,6,1-17,40.4372361250307,-80.0396659325438
"600 BLOCK NOBLESTOWN RD PITTSBURGH, PA 15220",1,0,1,0,0,0,2016,9,6,Elliott,2,20,42003562600,5,6,1-17,40.4372361250307,-80.0396659325438
"600 BLOCK N SHERIDEN AVE PITTSBURGH, PA 15206",1,0,0,0,0,1,2015,8,3,East Liberty,9,11,42003111300,2,5,3-8,40.4667827000029,-79.9201162959431
"600 BLOCK PARKWOOD RD PITTSBURGH, PA 15210",1,0,0,1,0,0,2016,12,0,,,,,,3,,,
"600 BLOCK PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,2,0,Central Business District,6,2,42003020100,6,2,1-3,40.4425929172081,-80.0017928321911
"600 BLOCK PRESSLEY ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,10,6,East Allegheny,1,23,42003563200,1,1,1-20,40.4522188227153,-79.9986796721415
"600 BLOCK ROSEDALE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,9,2,,,,,,5,,,
"600 BLOCK S BRADDOCK AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2017,6,6,Regent Square,5,14,42003141000,3,4,3-14,40.4396405959663,-79.8976444094768
"600 BLOCK SOUTHERN AVE PITTSBURGH, PA 15211",1,0,0,0,0,1,2016,5,5,Mount Washington,2,19,42003191500,5,3,4-27,40.4218049351223,-80.0127507896854
"600 BLOCK WATT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,6,4,Middle Hill,6,5,42003050100,3,2,2-5,40.4490842526963,-79.9705443141135
"600 BLOCK WATT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,7,3,Middle Hill,6,5,42003050100,3,2,2-5,40.4490842526963,-79.9705443141135
"600 BLOCK WILLIAM PENN PL PITTSBURGH, PA 15219",5,0,4,1,0,0,2017,7,0,Central Business District,6,2,42003020100,6,2,1-3,40.4411412816935,-79.9967621340552
"600 BLOCK WINFIELD ST PITTSBURGH, PA 15206",2,0,1,0,1,0,2015,12,4,,,,,,5,,,
"600 BLOCK WOODBOURNE AVE PITTSBURGH, PA 15226",2,0,1,0,1,0,2016,12,1,Brookline,4,19,42003191800,5,6,4-26,40.3938177496,-80.0233727343996
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",2,0,2,0,0,0,2019,1,4,Central Business District,6,2,42003020100,6,2,1-3,40.4421288537323,-79.9994765276478
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",1,0,0,1,0,0,2016,4,0,Central Business District,6,2,42003020100,6,2,1-3,40.4421288537323,-79.9994765276478
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",2,0,2,0,0,0,2019,1,4,Central Business District,6,2,42003020100,6,2,1-3,40.4421288537323,-79.9994765276478
"6100 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,12,3,East Liberty,9,8,42003111500,2,5,3-8,40.4607147673457,-79.9237840732301
"6100 BLOCK ST MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,1,2,East Liberty,9,11,42003111300,2,5,3-8,40.4681641333973,-79.9191519303171
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,3-10,40.4663550910787,-79.9166537097416
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,3-10,40.4663550910787,-79.9166537097416
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,3-10,40.4663550910787,-79.9166537097416
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2017,7,1,Larimer,9,12,42003120800,2,5,3-10,40.4663550910787,-79.9166537097416
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",2,0,1,1,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,3-10,40.4663550910787,-79.9166537097416
"6200 BLOCK MEADOW ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,3,6,,,,,,5,,,
"6200 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,1,,,,,,5,,,
"6200 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,6,0,,,,,,5,,,
"6200 BLOCK ST MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,8,5,East Liberty,9,11,42003111300,2,5,3-8,40.4679239581576,-79.918093677479
"6200 BLOCK ST. MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,10,3,East Liberty,9,11,42003111300,2,5,3-8,40.4679239581576,-79.918093677479
"6300 BLOCK BARTLETT ST PITTSBURGH, PA 15217",1,0,0,0,1,0,2016,7,1,Squirrel Hill South,5,14,42003140800,3,4,2-21,40.4362324531751,-79.9190839352746
"6300 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,5,6,,,,,,5,,,
"6300 BLOCK JOSEPH ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,3,2,Larimer,9,12,42003120400,2,5,3-12,40.4665549044083,-79.9112237857593
"6300 BLOCK KALIDA DR PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,1,2,,,,,,5,,,
"6300 BLOCK MEADOW ST PITTSBURGH, PA 15206",1,0,0,0,1,0,2018,5,3,,,,,,5,,,
"6300 BLOCK MONITOR ST PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,3,4,Squirrel Hill South,5,14,42003141400,3,4,2-15,40.4253248205655,-79.9238544240622
"6400 BLOCK APPLE AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,2,5,,,,,,5,,,
"6400 BLOCK APPLE AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,5,6,,,,,,5,,,
"6400 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2015,8,4,,,,,,5,,,
"6400 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,1,5,,,,,,5,,,
"6400 BLOCK CARVER ST PITTSBURGH, PA 15206",1,0,0,0,0,1,2016,5,2,,,,,,5,,,
"6400 BLOCK DEAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,12,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4692482157972,-79.9057430066015
"6400 BLOCK EBDY ST PITTSBURGH, PA 15217",1,0,1,0,0,0,2017,7,3,,,,,,4,,,
"6400 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,2,4,East Liberty,9,7,42003111500,2,5,3-13,40.4575134909614,-79.917435063919
"6400 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,9,6,East Liberty,9,7,42003111500,2,5,3-13,40.4575134909614,-79.917435063919
"6500 BLOCK BRAINARD ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2017,2,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4686169930502,-79.9017768227013
"6500 BLOCK DEARY ST PITTSBURGH, PA 15206",2,0,0,1,1,0,2015,12,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4669114713731,-79.9059867378875
"6500 BLOCK DEARY ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,6,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4669114713731,-79.9059867378875
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,7,1,Larimer,9,12,42003120800,2,5,3-10,40.4604152411552,-79.9137653117153
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,5,6,Larimer,9,12,42003120800,2,5,3-10,40.4604152411552,-79.9137653117153
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,11,6,Larimer,9,12,42003120800,2,5,3-10,40.4604152411552,-79.9137653117153
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,2,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2017,8,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,2,0,0,0,2015,1,5,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,2,0,0,0,2018,2,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,5,1,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,9,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,8,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,5,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,5,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,1,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,1,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,6,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,3-10,40.4589924478051,-79.9142657236002
"6500 BLOCK JACKSON ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,2,0,Highland Park,7,11,42003110600,2,5,3-9,40.4728376496439,-79.9121224375572
"6500 BLOCK MEADOW ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2015,5,5,Larimer,9,12,42003120800,2,5,3-12,40.4619794649971,-79.9112063255701
"6500 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,4,6,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4666791802548,-79.9067909164157
"6500 BLOCK SHETLAND ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,3,2,Larimer,9,12,42003120400,2,5,3-12,40.4634504533681,-79.9091694238062
"6600 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,1,1,0,0,2016,1,0,Larimer,9,12,42003120800,2,5,3-10,40.457698841715,-79.9107607308275
"6600 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,8,3,Larimer,9,12,42003120800,2,5,3-10,40.457698841715,-79.9107607308275
"6600 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,9,3,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4651182799984,-79.9045384779845
"6600 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,10,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4651182799984,-79.9045384779845
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,5,0,Homewood West,9,12,42003120700,2,5,3-17,40.458666406458,-79.908011866878
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,4,3,Homewood West,9,12,42003120700,2,5,3-17,40.458666406458,-79.908011866878
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,7,4,Homewood West,9,12,42003120700,2,5,3-17,40.458666406458,-79.908011866878
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,6,1,Homewood West,9,12,42003120700,2,5,3-17,40.458666406458,-79.908011866878
"6700 BLOCK HEDGE ST PITTSBURGH, PA 15206",3,0,0,2,0,1,2016,9,4,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.46639028674,-79.9008958936025
"6700 BLOCK REYNOLDS ST PITTSBURGH, PA 15206",2,0,1,1,0,0,2015,7,4,Point Breeze,8,14,42003140400,3,4,2-17,40.4519896579784,-79.9149239760373
"6700 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,8,5,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4643251239604,-79.9031621291861
"6800 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,3,0,Homewood West,9,12,42003120700,2,5,3-17,40.4581223295946,-79.9059851373518
"6800 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,8,1,Homewood West,9,12,42003120700,2,5,3-17,40.4567041151292,-79.9066568305834
"6800 BLOCK THOMAS BLVD PITTSBURGH, PA 15208",2,0,1,1,0,0,2016,11,2,Point Breeze North,9,14,42003140500,2,4,3-14,40.453731756328,-79.9090233225992
"6800 BLOCK UNION PL NEVILLE ISLAND, PA 15225",1,0,1,0,0,0,2017,4,4,,,,,,OSC,,,
"6900 BLOCK CHAUCER ST PITTSBURGH, PA 15208",2,0,1,0,1,0,2016,8,5,Homewood West,9,12,42003120700,2,5,3-18,40.4640494271725,-79.9005818143447
"6900 BLOCK FORWARD AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2018,1,0,Squirrel Hill South,5,14,42003141400,3,4,2-20,40.4263198407991,-79.9078220917724
"6900 BLOCK FORWARD AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,6,0,Squirrel Hill South,5,14,42003141400,3,4,2-20,40.4263198407991,-79.9078220917724
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,1,1,,,,,,5,,,
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,4,1,,,,,,5,,,
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,6,4,,,,,,5,,,
"6900 BLOCK MT VERNON ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,3,3,Homewood West,9,12,42003120700,2,5,3-18,40.4629003020001,-79.901105294323
"6TH AVE & LIBERTY AVE PITTSBURGH, PA 15222",1,0,0,1,0,0,2016,9,2,Central Business District,6,2,42003020100,6,2,1-3,40.442341198819,-80.0002309446644
"6TH ST & PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2015,12,3,Central Business District,6,2,42003020100,6,2,1-3,40.4427499623409,-80.002152975198
"7000 BLOCK BENNETT ST PITTSBURGH, PA 15208",1,0,0,1,0,0,2017,6,5,Homewood South,9,13,42003130300,2,5,3-17,40.4575467628153,-79.901450962527
"7000 BLOCK BENNETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,6,4,Homewood South,9,13,42003130300,2,5,3-17,40.4575467628153,-79.901450962527
"7000 BLOCK CAMPANIA AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2019,2,2,Lincoln-Lemington-Belmar,9,12,42003561900,2,5,3-18,40.4747859943616,-79.8937518242321
"7000 BLOCK CHURCHLAND ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,6,Lincoln-Lemington-Belmar,9,12,42003561900,2,5,3-18,40.4718025027568,-79.8975069203771
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,8,1,Homewood South,9,13,42003130300,2,5,3-17,40.4584818161404,-79.9010876084501
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,10,6,Homewood South,9,13,42003130300,2,5,3-17,40.4584818161404,-79.9010876084501
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,4,4,Homewood South,9,13,42003130300,2,5,3-17,40.4584818161404,-79.9010876084501
"7000 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,2,Homewood South,9,13,42003130300,2,5,3-17,40.4557013748821,-79.9021898717394
"7000 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,2,Homewood South,9,13,42003130300,2,5,3-17,40.4557013748821,-79.9021898717394
"7000 BLOCK HERMITAGE ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,8,1,Homewood North,9,13,42003130100,2,5,3-18,40.4612785483683,-79.899994646474
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",3,0,3,0,0,0,2016,3,4,Homewood North,9,13,42003130100,2,5,3-18,40.4625297665184,-79.8995187532851
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",2,0,1,1,0,0,2017,12,5,Homewood North,9,13,42003130100,2,5,3-18,40.4625297665184,-79.8995187532851
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",2,0,0,0,1,1,2015,5,0,Homewood North,9,13,42003130100,2,5,3-18,40.4625297665184,-79.8995187532851
"7000 BLOCK PENN AVE PITTSBURGH, PA 15208",4,0,0,1,2,1,2016,4,6,Point Breeze,8,14,42003140600,3,4,3-14,40.4508496642536,-79.9063083105985
"700 BLOCK 1ST AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,12,3,,,,,,2,,,
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,3,5,Allegheny West,1,22,42003562700,1,1,1-8,40.4497148842455,-80.0183109568803
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2017,3,4,Allegheny West,1,22,42003562700,1,1,1-8,40.4497148842455,-80.0183109568803
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,1,4,Allegheny West,1,22,42003562700,1,1,1-8,40.4497148842455,-80.0183109568803
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2017,11,1,Allegheny West,1,22,42003562700,1,1,1-8,40.4497148842455,-80.0183109568803
"700 BLOCK ANAHEIM ST PITTSBURGH, PA 15219",1,0,0,1,0,0,2015,8,1,Upper Hill,6,5,42003050600,3,2,2-22,40.4526255342625,-79.9631641346142
"700 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,9,1,Knoxville,3,30,42003300100,5,3,4-7,40.4098987771292,-79.9906009292209
"700 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,1,0,0,0,0,2018,1,1,Homewood South,9,13,42003130400,2,5,3-17,40.4536949158778,-79.8888038569609
"700 BLOCK CERES WAY PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,4,0,Allentown,3,18,42003180300,5,3,4-5,40.4232440338936,-79.9958162294034
"700 BLOCK COLLINS AVE PITTSBURGH, PA 15206",1,0,0,0,0,1,2017,3,4,East Liberty,9,11,42003111300,2,5,3-8,40.4674002027846,-79.9182468956317
"700 BLOCK DANUBE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,5,3,Upper Hill,6,5,42003050600,3,2,2-22,40.4536901523556,-79.9637974699605
"700 BLOCK ESTHER ST PITTSBURGH, PA 15227",1,0,1,0,0,0,2017,7,5,Overbrook,4,32,42003320400,5,3,4-23,40.3826395472393,-79.9931038263364
"700 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,0,1,0,0,2018,2,3,Allentown,3,18,42003180300,5,3,4-21,40.4215189803883,-79.9954887053187
"700 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,0,1,0,0,2019,8,5,Allentown,3,18,42003180300,5,3,4-21,40.4215189803883,-79.9954887053187
